AY457914	AY457882	90.78	499	46	0	1	499	1	499	0.0	  667
AY457914	AY457908	90.84	502	40	4	1	499	1	499	0.0	  667
AY457914	AY457913	90.98	499	39	4	1	496	1	496	0.0	  667
AY457914	AY457901	90.78	499	40	4	1	496	1	496	0.0	  662
AY457914	AY457762	90.60	500	42	5	1	497	1	498	0.0	  660
AY457914	AY457872	90.62	501	40	5	1	498	2	498	0.0	  658
AY457914	AY457874	90.44	502	42	4	1	499	1	499	0.0	  656
AY457914	AY457839	90.24	502	43	4	1	499	1	499	0.0	  651
AY457914	AY457840	90.51	495	41	6	1	495	1	489	0.0	  649
AY457914	AY457832	90.04	502	44	4	1	499	2	500	0.0	  645
AY457914	AY457820	89.58	499	48	3	1	498	2	497	0.0	  630
AY457914	AY457869	92.99	428	30	0	49	476	1	428	0.0	  625
AY457914	AY457797	88.78	499	53	3	1	498	1	497	3e-176	  608
AY457914	AY457833	88.69	504	46	7	1	499	1	498	4e-175	  604
AY457914	AY457764	88.22	501	49	8	1	496	2	497	1e-170	  590
AY457914	AY457750	87.87	503	51	9	1	498	1	498	2e-168	  582
AY457914	AY457802	87.85	502	53	7	1	498	1	498	2e-168	  582
AY457914	AY457822	87.80	500	53	7	1	496	1	496	3e-167	  579
AY457914	AY457795	87.65	502	51	8	1	498	1	495	1e-165	  573
AY457914	AY457842	87.15	498	57	5	1	496	1	493	3e-161	  558
AY457914	AY457806	87.05	502	52	12	1	498	2	494	4e-160	  555
AY457914	AY457841	92.35	366	27	1	102	466	5	370	2e-149	  520
AY457914	AY457875	89.05	411	37	6	78	484	15	421	4e-145	  505
AY457914	AY457845	92.40	329	25	0	139	467	1	329	2e-134	  470
AY457914	AY457887	85.55	436	49	11	2	430	3	431	1e-126	  444
AY457914	AY457843	88.99	345	38	0	152	496	6	350	1e-121	  427
AY457914	AY457830	82.34	504	61	19	1	497	2	484	3e-117	  412
AY457914	AY457836	81.58	505	64	19	1	498	2	484	1e-110	  390
AY457914	AY457716	81.25	496	64	19	1	489	2	475	1e-105	  374
AY457914	AY457695	81.12	498	61	23	1	489	2	475	6e-104	  368
AY457914	AY457860	81.20	500	57	26	1	489	2	475	6e-104	  368
AY457914	AY457866	81.09	497	63	21	1	489	2	475	6e-104	  368
AY457914	AY457800	81.28	486	57	24	1	477	2	462	3e-102	  363
AY457914	AY457818	80.67	507	65	23	1	498	1	483	3e-102	  363
AY457914	AY457754	80.67	507	62	26	1	498	1	480	1e-101	  361
AY457914	AY457676	80.84	501	58	25	1	490	2	475	4e-101	  359
AY457914	AY457747	82.73	440	41	22	1	430	1	415	4e-101	  359
AY457914	AY457755	82.65	438	45	21	1	430	1	415	4e-101	  359
AY457914	AY457793	82.65	438	45	21	1	430	1	415	4e-101	  359
AY457914	AY457809	82.65	438	45	21	1	430	1	415	4e-101	  359
AY457914	AY457826	82.65	438	45	21	1	430	2	416	4e-101	  359
AY457914	AY457738	80.65	496	67	19	1	489	2	475	1e-100	  357
AY457914	AY457748	81.07	486	58	24	1	477	2	462	1e-100	  357
AY457914	AY457780	81.07	486	58	24	1	477	1	461	1e-100	  357
AY457914	AY457785	80.80	500	58	27	1	489	1	473	1e-100	  357
AY457914	AY457859	81.11	487	56	23	1	477	1	461	1e-100	  357
AY457914	AY457701	82.50	440	42	22	1	430	1	415	2e-99	  353
AY457914	AY457767	82.42	438	46	21	1	430	2	416	2e-99	  353
AY457914	AY457788	82.42	438	46	21	1	430	1	415	2e-99	  353
AY457914	AY457798	82.34	436	50	15	1	430	2	416	2e-99	  353
AY457914	AY457847	82.34	436	50	17	1	430	1	415	2e-99	  353
AY457914	AY457851	82.38	437	48	19	1	430	1	415	2e-99	  353
AY457914	AY457881	82.34	436	50	17	1	430	1	415	2e-99	  353
AY457914	AY457893	82.34	436	50	17	1	430	1	415	2e-99	  353
AY457914	AY457911	82.34	436	50	15	1	430	1	415	2e-99	  353
AY457914	AY457732	80.60	500	60	24	1	489	2	475	6e-99	  351
AY457914	AY457837	80.82	485	61	22	1	477	2	462	6e-99	  351
AY457914	AY457838	80.94	488	55	25	1	477	1	461	6e-99	  351
AY457914	AY457849	80.82	485	61	22	1	477	2	462	6e-99	  351
AY457914	AY457779	80.79	484	62	21	1	477	4	463	2e-98	  350
AY457914	AY457690	82.27	440	43	22	1	430	1	415	8e-98	  348
AY457914	AY457694	82.27	440	43	22	1	430	1	415	8e-98	  348
AY457914	AY457715	82.27	440	43	21	1	430	1	415	8e-98	  348
AY457914	AY457760	82.11	436	50	16	1	430	2	415	8e-98	  348
AY457914	AY457776	82.11	436	51	15	1	430	1	415	8e-98	  348
AY457914	AY457813	82.11	436	51	15	1	430	1	415	8e-98	  348
AY457914	AY457815	82.19	438	47	21	1	430	1	415	8e-98	  348
AY457914	AY457831	82.11	436	51	15	1	430	1	415	8e-98	  348
AY457914	AY457864	82.22	433	50	15	4	430	4	415	8e-98	  348
AY457914	AY457910	82.11	436	51	17	1	430	1	415	8e-98	  348
AY457914	AY457823	80.66	486	60	24	1	477	2	462	3e-97	  346
AY457914	AY457768	80.08	507	66	25	1	498	2	482	1e-96	  344
AY457914	AY457774	82.05	440	44	23	1	430	1	415	4e-96	  342
AY457914	AY457871	82.05	440	44	24	1	430	1	415	4e-96	  342
AY457914	AY457753	80.45	486	61	24	1	477	1	461	1e-95	  340
AY457914	AY457775	80.49	487	60	25	1	477	1	462	1e-95	  340
AY457914	AY457692	81.86	441	43	25	1	430	2	416	2e-94	  337
AY457914	AY457749	81.74	438	49	21	1	430	1	415	2e-94	  337
AY457914	AY457763	81.74	438	49	21	1	430	1	415	2e-94	  337
AY457914	AY457803	82.31	390	64	3	111	498	83	469	2e-93	  333
AY457914	AY457803	97.01	67	2	0	1	67	2	68	3e-27	  113
AY457914	AY457758	82.49	377	48	15	111	477	4	372	8e-88	  315
AY457914	AY457751	87.45	255	32	0	223	477	195	449	1e-81	  294
AY457914	AY457751	97.01	67	2	0	1	67	2	68	3e-27	  113
AY457914	AY457751	97.37	38	1	0	111	148	83	120	9e-13	65.8
AY457914	AY457731	83.81	315	41	10	112	421	81	390	1e-80	  291
AY457914	AY457766	78.49	423	67	12	1	420	1	402	5e-70	  255
AY457914	AY457814	77.78	468	67	20	1	451	1	448	2e-69	  254
AY457914	AY457828	78.40	426	65	14	1	422	2	404	6e-69	  252
AY457914	AY457682	78.16	435	66	17	1	430	1	411	2e-68	  250
AY457914	AY457729	78.16	435	66	17	1	430	1	411	2e-68	  250
AY457914	AY457734	78.16	435	66	17	1	430	1	411	2e-68	  250
AY457914	AY457778	78.20	422	70	11	1	420	1	402	2e-68	  250
AY457914	AY457782	78.20	422	70	11	1	420	1	402	2e-68	  250
AY457914	AY457790	78.15	421	73	9	1	420	2	404	2e-68	  250
AY457914	AY457794	78.20	422	71	13	1	420	1	403	2e-68	  250
AY457914	AY457812	78.20	422	70	11	1	420	1	402	2e-68	  250
AY457914	AY457752	78.22	427	65	16	1	422	1	404	8e-68	  248
AY457914	AY457759	77.73	422	72	11	1	420	2	403	5e-65	  239
AY457914	AY457772	77.83	424	67	14	1	420	1	401	2e-64	  237
AY457914	AY457789	77.83	424	67	14	1	420	2	402	2e-64	  237
AY457914	AY457791	77.83	424	67	14	1	420	1	401	2e-64	  237
AY457914	AY457792	77.83	424	67	14	1	420	1	401	2e-64	  237
AY457914	AY457761	77.40	438	67	18	1	430	1	414	8e-63	  231
AY457914	AY457681	76.02	467	84	17	1	462	1	444	2e-58	  217
AY457914	AY457781	76.71	438	70	18	1	430	2	415	8e-58	  215
AY457914	AY457691	75.80	467	87	18	1	462	1	446	3e-57	  213
AY457914	AY457698	76.50	434	76	16	1	430	1	412	3e-57	  213
AY457914	AY457699	75.85	468	85	19	1	462	1	446	3e-57	  213
AY457914	AY457720	75.85	468	85	19	1	462	2	447	3e-57	  213
AY457914	AY457728	75.85	468	85	19	1	462	2	447	3e-57	  213
AY457914	AY457737	76.50	434	76	16	1	430	2	413	3e-57	  213
AY457914	AY457784	76.50	434	76	16	1	430	2	413	3e-57	  213
AY457914	AY457796	76.50	434	76	16	1	430	2	413	3e-57	  213
AY457914	AY457810	76.50	434	76	16	1	430	2	413	3e-57	  213
AY457914	AY457855	76.50	434	76	16	1	430	1	412	3e-57	  213
AY457914	AY457688	75.64	468	86	19	1	462	1	446	1e-55	  207
AY457914	AY457689	75.59	467	88	17	1	462	1	446	1e-55	  207
AY457914	AY457711	75.64	468	86	19	1	462	1	446	1e-55	  207
AY457914	AY457746	75.64	468	86	19	1	462	2	447	1e-55	  207
AY457914	AY457804	76.27	434	77	16	1	430	1	412	1e-55	  207
AY457914	AY457697	75.64	468	85	20	1	462	1	445	5e-55	  206
AY457914	AY457787	75.59	467	86	17	1	462	2	445	5e-55	  206
AY457914	AY457680	75.43	468	87	19	1	462	1	446	6e-54	  202
AY457914	AY457684	75.37	467	89	17	1	462	1	446	6e-54	  202
AY457914	AY457709	75.37	467	89	17	1	462	1	446	6e-54	  202
AY457914	AY457712	75.37	467	89	17	1	462	4	449	6e-54	  202
AY457914	AY457743	75.37	467	89	17	1	462	1	446	6e-54	  202
AY457914	AY457819	75.37	467	87	17	1	462	1	444	2e-53	  200
AY457914	AY457703	86.67	180	22	2	252	430	220	398	8e-53	  198
AY457914	AY457739	86.67	180	22	2	252	430	168	346	8e-53	  198
AY457914	AY457741	77.65	349	62	16	112	451	63	404	8e-53	  198
AY457914	AY457741	100.00	36	0	0	31	66	1	36	2e-13	67.6
AY457914	AY457799	86.67	180	22	2	252	430	232	410	8e-53	  198
AY457914	AY457696	75.32	470	84	21	1	462	1	446	3e-52	  196
AY457914	AY457730	75.16	467	90	17	1	462	1	446	3e-52	  196
AY457914	AY457705	83.57	207	34	0	256	462	222	428	1e-51	  195
AY457914	AY457727	75.16	467	87	18	1	462	1	443	4e-51	  193
AY457914	AY457844	87.43	167	21	0	252	418	53	219	4e-51	  193
AY457914	AY457706	75.16	463	85	21	7	462	7	446	1e-50	  191
AY457914	AY457685	83.09	207	35	0	256	462	175	381	5e-50	  189
AY457914	AY457702	83.09	207	35	0	256	462	117	323	5e-50	  189
AY457914	AY457710	83.09	207	35	0	256	462	240	446	5e-50	  189
